model,features,accuracy_vs_kaggle,improvement
xgb,"is_alone, fare_per_person, deck, has_cabin",0.76315,0.01195
xgb,"is_alone, fare_per_person, deck, is_mother",0.76076,0.00956
xgb,"is_alone, fare_per_person, deck, sex_pclass",0.76076,0.00956
xgb,"is_alone, fare_per_person, deck, is_child",0.76076,0.00956
xgb,"is_alone, fare_per_person, deck, women_children_first",0.76315,0.01195
xgb,"is_alone, fare_per_person, has_cabin, is_mother",0.74641,-0.00478
xgb,"is_alone, fare_per_person, has_cabin, sex_pclass",0.75837,0.00717
xgb,"is_alone, fare_per_person, has_cabin, is_child",0.76555,0.01435
xgb,"is_alone, fare_per_person, has_cabin, women_children_first",0.76076,0.00956
xgb,"is_alone, fare_per_person, is_mother, sex_pclass",0.76315,0.01195
xgb,"is_alone, fare_per_person, is_mother, is_child",0.76315,0.01195
xgb,"is_alone, fare_per_person, is_mother, women_children_first",0.76794,0.01674
xgb,"is_alone, fare_per_person, sex_pclass, is_child",0.76555,0.01435
xgb,"is_alone, fare_per_person, sex_pclass, women_children_first",0.76315,0.01195
xgb,"is_alone, fare_per_person, is_child, women_children_first",0.77272,0.02152
xgb,"is_alone, deck, has_cabin, is_mother",0.77033,0.01913
xgb,"is_alone, deck, has_cabin, sex_pclass",0.77272,0.02152
xgb,"is_alone, deck, has_cabin, is_child",0.76794,0.01674
xgb,"is_alone, deck, has_cabin, women_children_first",0.77511,0.02391
xgb,"is_alone, deck, is_mother, sex_pclass",0.77033,0.01913
xgb,"is_alone, deck, is_mother, is_child",0.77272,0.02152
xgb,"is_alone, deck, is_mother, women_children_first",0.77511,0.02391
xgb,"is_alone, deck, sex_pclass, is_child",0.76794,0.01674
xgb,"is_alone, deck, sex_pclass, women_children_first",0.77511,0.02391
xgb,"is_alone, deck, is_child, women_children_first",0.76794,0.01674
xgb,"is_alone, has_cabin, is_mother, sex_pclass",0.77033,0.01913
xgb,"is_alone, has_cabin, is_mother, is_child",0.76794,0.01674
xgb,"is_alone, has_cabin, is_mother, women_children_first",0.77511,0.02391
xgb,"is_alone, has_cabin, sex_pclass, is_child",0.77033,0.01913
xgb,"is_alone, has_cabin, sex_pclass, women_children_first",0.77511,0.02391
xgb,"is_alone, has_cabin, is_child, women_children_first",0.76794,0.01674
xgb,"is_alone, is_mother, sex_pclass, is_child",0.78468,0.03349
xgb,"is_alone, is_mother, sex_pclass, women_children_first",0.78468,0.03349
xgb,"is_alone, is_mother, is_child, women_children_first",0.78229,0.0311
xgb,"is_alone, sex_pclass, is_child, women_children_first",0.78468,0.03349
xgb,"age_group, fare_per_person, deck, has_cabin",0.75837,0.00717
xgb,"age_group, fare_per_person, deck, is_mother",0.75598,0.00478
xgb,"age_group, fare_per_person, deck, sex_pclass",0.77033,0.01913
xgb,"age_group, fare_per_person, deck, is_child",0.75837,0.00717
xgb,"age_group, fare_per_person, deck, women_children_first",0.75837,0.00717
xgb,"age_group, fare_per_person, has_cabin, is_mother",0.75837,0.00717
xgb,"age_group, fare_per_person, has_cabin, sex_pclass",0.76076,0.00956
xgb,"age_group, fare_per_person, has_cabin, is_child",0.76555,0.01435
xgb,"age_group, fare_per_person, has_cabin, women_children_first",0.76555,0.01435
xgb,"age_group, fare_per_person, is_mother, sex_pclass",0.75837,0.00717
xgb,"age_group, fare_per_person, is_mother, is_child",0.75358,0.00239
xgb,"age_group, fare_per_person, is_mother, women_children_first",0.75837,0.00717
xgb,"age_group, fare_per_person, sex_pclass, is_child",0.75837,0.00717
xgb,"age_group, fare_per_person, sex_pclass, women_children_first",0.76555,0.01435
xgb,"age_group, fare_per_person, is_child, women_children_first",0.76555,0.01435
xgb,"age_group, deck, has_cabin, is_mother",0.77751,0.02632
xgb,"age_group, deck, has_cabin, sex_pclass",0.7799,0.02871
xgb,"age_group, deck, has_cabin, is_child",0.77751,0.02632
xgb,"age_group, deck, has_cabin, women_children_first",0.7799,0.02871
xgb,"age_group, deck, is_mother, sex_pclass",0.77751,0.02632
xgb,"age_group, deck, is_mother, is_child",0.77751,0.02632
xgb,"age_group, deck, is_mother, women_children_first",0.7799,0.02871
xgb,"age_group, deck, sex_pclass, is_child",0.7799,0.02871
xgb,"age_group, deck, sex_pclass, women_children_first",0.7799,0.02871
xgb,"age_group, deck, is_child, women_children_first",0.7799,0.02871
xgb,"age_group, has_cabin, is_mother, sex_pclass",0.77751,0.02632
xgb,"age_group, has_cabin, is_mother, is_child",0.77511,0.02391
xgb,"age_group, has_cabin, is_mother, women_children_first",0.77272,0.02152
xgb,"age_group, has_cabin, sex_pclass, is_child",0.77751,0.02632
xgb,"age_group, has_cabin, sex_pclass, women_children_first",0.77751,0.02632
xgb,"age_group, has_cabin, is_child, women_children_first",0.77511,0.02391
xgb,"age_group, is_mother, sex_pclass, is_child",0.78468,0.03349
xgb,"age_group, is_mother, sex_pclass, women_children_first",0.78468,0.03349
xgb,"age_group, is_mother, is_child, women_children_first",0.78468,0.03349
xgb,"age_group, sex_pclass, is_child, women_children_first",0.78468,0.03349
xgb,"fare_per_person, deck, has_cabin, is_mother",0.75598,0.00478
xgb,"fare_per_person, deck, has_cabin, sex_pclass",0.75598,0.00478
xgb,"fare_per_person, deck, has_cabin, is_child",0.75358,0.00239
xgb,"fare_per_person, deck, has_cabin, women_children_first",0.76315,0.01195
xgb,"fare_per_person, deck, is_mother, sex_pclass",0.75358,0.00239
xgb,"fare_per_person, deck, is_mother, is_child",0.75837,0.00717
xgb,"fare_per_person, deck, is_mother, women_children_first",0.76555,0.01435
xgb,"fare_per_person, deck, sex_pclass, is_child",0.76076,0.00956
xgb,"fare_per_person, deck, sex_pclass, women_children_first",0.76555,0.01435
xgb,"fare_per_person, deck, is_child, women_children_first",0.76794,0.01674
xgb,"fare_per_person, has_cabin, is_mother, sex_pclass",0.75598,0.00478
xgb,"fare_per_person, has_cabin, is_mother, is_child",0.75598,0.00478
xgb,"fare_per_person, has_cabin, is_mother, women_children_first",0.76555,0.01435
xgb,"fare_per_person, has_cabin, sex_pclass, is_child",0.77033,0.01913
xgb,"fare_per_person, has_cabin, sex_pclass, women_children_first",0.76076,0.00956
xgb,"fare_per_person, has_cabin, is_child, women_children_first",0.76315,0.01195
xgb,"fare_per_person, is_mother, sex_pclass, is_child",0.75837,0.00717
xgb,"fare_per_person, is_mother, sex_pclass, women_children_first",0.76076,0.00956
xgb,"fare_per_person, is_mother, is_child, women_children_first",0.77272,0.02152
xgb,"fare_per_person, sex_pclass, is_child, women_children_first",0.76794,0.01674
xgb,"deck, has_cabin, is_mother, sex_pclass",0.76555,0.01435
xgb,"deck, has_cabin, is_mother, is_child",0.77272,0.02152
xgb,"deck, has_cabin, is_mother, women_children_first",0.77272,0.02152
xgb,"deck, has_cabin, sex_pclass, is_child",0.77511,0.02391
xgb,"deck, has_cabin, sex_pclass, women_children_first",0.77511,0.02391
xgb,"deck, has_cabin, is_child, women_children_first",0.77272,0.02152
xgb,"deck, is_mother, sex_pclass, is_child",0.77272,0.02152
xgb,"deck, is_mother, sex_pclass, women_children_first",0.77272,0.02152
xgb,"deck, is_mother, is_child, women_children_first",0.77511,0.02391
xgb,"deck, sex_pclass, is_child, women_children_first",0.77511,0.02391
xgb,"has_cabin, is_mother, sex_pclass, is_child",0.77272,0.02152
xgb,"has_cabin, is_mother, sex_pclass, women_children_first",0.77272,0.02152
xgb,"has_cabin, is_mother, is_child, women_children_first",0.76794,0.01674
xgb,"has_cabin, sex_pclass, is_child, women_children_first",0.77272,0.02152
xgb,"is_mother, sex_pclass, is_child, women_children_first",0.78468,0.03349
xgb,"title, family_size, is_alone, age_group, fare_per_person",0.73684,-0.01434
xgb,"title, family_size, is_alone, age_group, deck",0.76315,0.01195
xgb,"title, family_size, is_alone, age_group, has_cabin",0.77033,0.01913
xgb,"title, family_size, is_alone, age_group, is_mother",0.77033,0.01913
xgb,"title, family_size, is_alone, age_group, sex_pclass",0.76555,0.01435
xgb,"title, family_size, is_alone, age_group, is_child",0.77033,0.01913
xgb,"title, family_size, is_alone, age_group, women_children_first",0.76794,0.01674
xgb,"title, family_size, is_alone, fare_per_person, deck",0.74641,-0.00478
xgb,"title, family_size, is_alone, fare_per_person, has_cabin",0.73923,-0.01195
xgb,"title, family_size, is_alone, fare_per_person, is_mother",0.7488,-0.00239
xgb,"title, family_size, is_alone, fare_per_person, sex_pclass",0.74641,-0.00478
xgb,"title, family_size, is_alone, fare_per_person, is_child",0.7488,-0.00239
xgb,"title, family_size, is_alone, fare_per_person, women_children_first",0.75358,0.00239
xgb,"title, family_size, is_alone, deck, has_cabin",0.76076,0.00956
xgb,"title, family_size, is_alone, deck, is_mother",0.75837,0.00717
xgb,"title, family_size, is_alone, deck, sex_pclass",0.75358,0.00239
xgb,"title, family_size, is_alone, deck, is_child",0.75598,0.00478
xgb,"title, family_size, is_alone, deck, women_children_first",0.75358,0.00239
xgb,"title, family_size, is_alone, has_cabin, is_mother",0.76794,0.01674
xgb,"title, family_size, is_alone, has_cabin, sex_pclass",0.76555,0.01435
xgb,"title, family_size, is_alone, has_cabin, is_child",0.76794,0.01674
xgb,"title, family_size, is_alone, has_cabin, women_children_first",0.76555,0.01435
xgb,"title, family_size, is_alone, is_mother, sex_pclass",0.76315,0.01195
xgb,"title, family_size, is_alone, is_mother, is_child",0.76555,0.01435
xgb,"title, family_size, is_alone, is_mother, women_children_first",0.75837,0.00717
xgb,"title, family_size, is_alone, sex_pclass, is_child",0.77033,0.01913
xgb,"title, family_size, is_alone, sex_pclass, women_children_first",0.76076,0.00956
xgb,"title, family_size, is_alone, is_child, women_children_first",0.76315,0.01195
xgb,"title, family_size, age_group, fare_per_person, deck",0.73923,-0.01195
xgb,"title, family_size, age_group, fare_per_person, has_cabin",0.74162,-0.00957
xgb,"title, family_size, age_group, fare_per_person, is_mother",0.75119,0.0
xgb,"title, family_size, age_group, fare_per_person, sex_pclass",0.74401,-0.00718
xgb,"title, family_size, age_group, fare_per_person, is_child",0.73684,-0.01434
xgb,"title, family_size, age_group, fare_per_person, women_children_first",0.7488,-0.00239
xgb,"title, family_size, age_group, deck, has_cabin",0.76315,0.01195
xgb,"title, family_size, age_group, deck, is_mother",0.75598,0.00478
xgb,"title, family_size, age_group, deck, sex_pclass",0.76076,0.00956
xgb,"title, family_size, age_group, deck, is_child",0.76315,0.01195
xgb,"title, family_size, age_group, deck, women_children_first",0.76315,0.01195
xgb,"title, family_size, age_group, has_cabin, is_mother",0.76794,0.01674
xgb,"title, family_size, age_group, has_cabin, sex_pclass",0.76794,0.01674
xgb,"title, family_size, age_group, has_cabin, is_child",0.77033,0.01913
xgb,"title, family_size, age_group, has_cabin, women_children_first",0.76555,0.01435
xgb,"title, family_size, age_group, is_mother, sex_pclass",0.76315,0.01195
xgb,"title, family_size, age_group, is_mother, is_child",0.77033,0.01913
xgb,"title, family_size, age_group, is_mother, women_children_first",0.76794,0.01674
xgb,"title, family_size, age_group, sex_pclass, is_child",0.76555,0.01435
xgb,"title, family_size, age_group, sex_pclass, women_children_first",0.76794,0.01674
xgb,"title, family_size, age_group, is_child, women_children_first",0.76794,0.01674
xgb,"title, family_size, fare_per_person, deck, has_cabin",0.7488,-0.00239
xgb,"title, family_size, fare_per_person, deck, is_mother",0.75358,0.00239
xgb,"title, family_size, fare_per_person, deck, sex_pclass",0.74401,-0.00718
xgb,"title, family_size, fare_per_person, deck, is_child",0.73923,-0.01195
xgb,"title, family_size, fare_per_person, deck, women_children_first",0.75358,0.00239
xgb,"title, family_size, fare_per_person, has_cabin, is_mother",0.74641,-0.00478
xgb,"title, family_size, fare_per_person, has_cabin, sex_pclass",0.74162,-0.00957
xgb,"title, family_size, fare_per_person, has_cabin, is_child",0.7488,-0.00239
xgb,"title, family_size, fare_per_person, has_cabin, women_children_first",0.75358,0.00239
xgb,"title, family_size, fare_per_person, is_mother, sex_pclass",0.75358,0.00239
xgb,"title, family_size, fare_per_person, is_mother, is_child",0.74641,-0.00478
xgb,"title, family_size, fare_per_person, is_mother, women_children_first",0.75598,0.00478
xgb,"title, family_size, fare_per_person, sex_pclass, is_child",0.74162,-0.00957
xgb,"title, family_size, fare_per_person, sex_pclass, women_children_first",0.76315,0.01195
xgb,"title, family_size, fare_per_person, is_child, women_children_first",0.74641,-0.00478
xgb,"title, family_size, deck, has_cabin, is_mother",0.75837,0.00717
xgb,"title, family_size, deck, has_cabin, sex_pclass",0.75358,0.00239
xgb,"title, family_size, deck, has_cabin, is_child",0.75598,0.00478
xgb,"title, family_size, deck, has_cabin, women_children_first",0.75358,0.00239
xgb,"title, family_size, deck, is_mother, sex_pclass",0.75837,0.00717
xgb,"title, family_size, deck, is_mother, is_child",0.75119,0.0
xgb,"title, family_size, deck, is_mother, women_children_first",0.75837,0.00717
xgb,"title, family_size, deck, sex_pclass, is_child",0.75598,0.00478
xgb,"title, family_size, deck, sex_pclass, women_children_first",0.76315,0.01195
xgb,"title, family_size, deck, is_child, women_children_first",0.75837,0.00717
xgb,"title, family_size, has_cabin, is_mother, sex_pclass",0.77033,0.01913
xgb,"title, family_size, has_cabin, is_mother, is_child",0.76555,0.01435
xgb,"title, family_size, has_cabin, is_mother, women_children_first",0.76076,0.00956
xgb,"title, family_size, has_cabin, sex_pclass, is_child",0.76555,0.01435
xgb,"title, family_size, has_cabin, sex_pclass, women_children_first",0.77033,0.01913
xgb,"title, family_size, has_cabin, is_child, women_children_first",0.76315,0.01195
xgb,"title, family_size, is_mother, sex_pclass, is_child",0.76794,0.01674
xgb,"title, family_size, is_mother, sex_pclass, women_children_first",0.75598,0.00478
xgb,"title, family_size, is_mother, is_child, women_children_first",0.76076,0.00956
xgb,"title, family_size, sex_pclass, is_child, women_children_first",0.76794,0.01674
xgb,"title, is_alone, age_group, fare_per_person, deck",0.75837,0.00717
xgb,"title, is_alone, age_group, fare_per_person, has_cabin",0.75358,0.00239
xgb,"title, is_alone, age_group, fare_per_person, is_mother",0.75358,0.00239
xgb,"title, is_alone, age_group, fare_per_person, sex_pclass",0.76315,0.01195
xgb,"title, is_alone, age_group, fare_per_person, is_child",0.76076,0.00956
xgb,"title, is_alone, age_group, fare_per_person, women_children_first",0.76076,0.00956
xgb,"title, is_alone, age_group, deck, has_cabin",0.77272,0.02152
xgb,"title, is_alone, age_group, deck, is_mother",0.77033,0.01913
xgb,"title, is_alone, age_group, deck, sex_pclass",0.77511,0.02391
xgb,"title, is_alone, age_group, deck, is_child",0.77272,0.02152
xgb,"title, is_alone, age_group, deck, women_children_first",0.77511,0.02391
xgb,"title, is_alone, age_group, has_cabin, is_mother",0.78229,0.0311
xgb,"title, is_alone, age_group, has_cabin, sex_pclass",0.78468,0.03349
xgb,"title, is_alone, age_group, has_cabin, is_child",0.78468,0.03349
xgb,"title, is_alone, age_group, has_cabin, women_children_first",0.78229,0.0311
xgb,"title, is_alone, age_group, is_mother, sex_pclass",0.7799,0.02871
xgb,"title, is_alone, age_group, is_mother, is_child",0.78468,0.03349
xgb,"title, is_alone, age_group, is_mother, women_children_first",0.78468,0.03349
xgb,"title, is_alone, age_group, sex_pclass, is_child",0.78468,0.03349
xgb,"title, is_alone, age_group, sex_pclass, women_children_first",0.78468,0.03349
xgb,"title, is_alone, age_group, is_child, women_children_first",0.78468,0.03349
xgb,"title, is_alone, fare_per_person, deck, has_cabin",0.7488,-0.00239
xgb,"title, is_alone, fare_per_person, deck, is_mother",0.75837,0.00717
xgb,"title, is_alone, fare_per_person, deck, sex_pclass",0.76315,0.01195
xgb,"title, is_alone, fare_per_person, deck, is_child",0.75598,0.00478
xgb,"title, is_alone, fare_per_person, deck, women_children_first",0.76315,0.01195
xgb,"title, is_alone, fare_per_person, has_cabin, is_mother",0.75119,0.0
xgb,"title, is_alone, fare_per_person, has_cabin, sex_pclass",0.7488,-0.00239
xgb,"title, is_alone, fare_per_person, has_cabin, is_child",0.76076,0.00956
xgb,"title, is_alone, fare_per_person, has_cabin, women_children_first",0.75119,0.0
xgb,"title, is_alone, fare_per_person, is_mother, sex_pclass",0.75358,0.00239
xgb,"title, is_alone, fare_per_person, is_mother, is_child",0.75119,0.0
xgb,"title, is_alone, fare_per_person, is_mother, women_children_first",0.75119,0.0
xgb,"title, is_alone, fare_per_person, sex_pclass, is_child",0.76555,0.01435
xgb,"title, is_alone, fare_per_person, sex_pclass, women_children_first",0.76555,0.01435
xgb,"title, is_alone, fare_per_person, is_child, women_children_first",0.75837,0.00717
xgb,"title, is_alone, deck, has_cabin, is_mother",0.76555,0.01435
xgb,"title, is_alone, deck, has_cabin, sex_pclass",0.77033,0.01913
xgb,"title, is_alone, deck, has_cabin, is_child",0.77033,0.01913
xgb,"title, is_alone, deck, has_cabin, women_children_first",0.77033,0.01913
xgb,"title, is_alone, deck, is_mother, sex_pclass",0.77033,0.01913
xgb,"title, is_alone, deck, is_mother, is_child",0.77033,0.01913
xgb,"title, is_alone, deck, is_mother, women_children_first",0.77033,0.01913
xgb,"title, is_alone, deck, sex_pclass, is_child",0.77033,0.01913
xgb,"title, is_alone, deck, sex_pclass, women_children_first",0.77033,0.01913
xgb,"title, is_alone, deck, is_child, women_children_first",0.77033,0.01913
xgb,"title, is_alone, has_cabin, is_mother, sex_pclass",0.77272,0.02152
xgb,"title, is_alone, has_cabin, is_mother, is_child",0.77033,0.01913
xgb,"title, is_alone, has_cabin, is_mother, women_children_first",0.76794,0.01674
xgb,"title, is_alone, has_cabin, sex_pclass, is_child",0.77751,0.02632
xgb,"title, is_alone, has_cabin, sex_pclass, women_children_first",0.7799,0.02871
xgb,"title, is_alone, has_cabin, is_child, women_children_first",0.77272,0.02152
xgb,"title, is_alone, is_mother, sex_pclass, is_child",0.77751,0.02632
xgb,"title, is_alone, is_mother, sex_pclass, women_children_first",0.77751,0.02632
xgb,"title, is_alone, is_mother, is_child, women_children_first",0.78229,0.0311
xgb,"title, is_alone, sex_pclass, is_child, women_children_first",0.78229,0.0311
xgb,"title, age_group, fare_per_person, deck, has_cabin",0.75837,0.00717
xgb,"title, age_group, fare_per_person, deck, is_mother",0.7488,-0.00239
xgb,"title, age_group, fare_per_person, deck, sex_pclass",0.75598,0.00478
xgb,"title, age_group, fare_per_person, deck, is_child",0.75837,0.00717
xgb,"title, age_group, fare_per_person, deck, women_children_first",0.76076,0.00956
xgb,"title, age_group, fare_per_person, has_cabin, is_mother",0.74641,-0.00478
xgb,"title, age_group, fare_per_person, has_cabin, sex_pclass",0.75837,0.00717
xgb,"title, age_group, fare_per_person, has_cabin, is_child",0.75598,0.00478
xgb,"title, age_group, fare_per_person, has_cabin, women_children_first",0.75837,0.00717
xgb,"title, age_group, fare_per_person, is_mother, sex_pclass",0.75119,0.0
xgb,"title, age_group, fare_per_person, is_mother, is_child",0.74401,-0.00718
xgb,"title, age_group, fare_per_person, is_mother, women_children_first",0.74641,-0.00478
xgb,"title, age_group, fare_per_person, sex_pclass, is_child",0.76076,0.00956
xgb,"title, age_group, fare_per_person, sex_pclass, women_children_first",0.75837,0.00717
xgb,"title, age_group, fare_per_person, is_child, women_children_first",0.75119,0.0
xgb,"title, age_group, deck, has_cabin, is_mother",0.77272,0.02152
xgb,"title, age_group, deck, has_cabin, sex_pclass",0.78229,0.0311
xgb,"title, age_group, deck, has_cabin, is_child",0.78229,0.0311
xgb,"title, age_group, deck, has_cabin, women_children_first",0.78229,0.0311
xgb,"title, age_group, deck, is_mother, sex_pclass",0.77272,0.02152
xgb,"title, age_group, deck, is_mother, is_child",0.77272,0.02152
xgb,"title, age_group, deck, is_mother, women_children_first",0.77272,0.02152
xgb,"title, age_group, deck, sex_pclass, is_child",0.78229,0.0311
xgb,"title, age_group, deck, sex_pclass, women_children_first",0.78229,0.0311
xgb,"title, age_group, deck, is_child, women_children_first",0.78229,0.0311
xgb,"title, age_group, has_cabin, is_mother, sex_pclass",0.78229,0.0311
xgb,"title, age_group, has_cabin, is_mother, is_child",0.78229,0.0311
xgb,"title, age_group, has_cabin, is_mother, women_children_first",0.78229,0.0311
xgb,"title, age_group, has_cabin, sex_pclass, is_child",0.79186,0.04066
xgb,"title, age_group, has_cabin, sex_pclass, women_children_first",0.79186,0.04066
xgb,"title, age_group, has_cabin, is_child, women_children_first",0.79186,0.04066
xgb,"title, age_group, is_mother, sex_pclass, is_child",0.77751,0.02632
xgb,"title, age_group, is_mother, sex_pclass, women_children_first",0.77751,0.02632
xgb,"title, age_group, is_mother, is_child, women_children_first",0.77751,0.02632
xgb,"title, age_group, sex_pclass, is_child, women_children_first",0.78708,0.03588
xgb,"title, fare_per_person, deck, has_cabin, is_mother",0.75119,0.0
xgb,"title, fare_per_person, deck, has_cabin, sex_pclass",0.75119,0.0
xgb,"title, fare_per_person, deck, has_cabin, is_child",0.75358,0.00239
xgb,"title, fare_per_person, deck, has_cabin, women_children_first",0.76076,0.00956
xgb,"title, fare_per_person, deck, is_mother, sex_pclass",0.74401,-0.00718
xgb,"title, fare_per_person, deck, is_mother, is_child",0.7488,-0.00239
xgb,"title, fare_per_person, deck, is_mother, women_children_first",0.74401,-0.00718
xgb,"title, fare_per_person, deck, sex_pclass, is_child",0.75837,0.00717
xgb,"title, fare_per_person, deck, sex_pclass, women_children_first",0.76076,0.00956
xgb,"title, fare_per_person, deck, is_child, women_children_first",0.75598,0.00478
xgb,"title, fare_per_person, has_cabin, is_mother, sex_pclass",0.76555,0.01435
xgb,"title, fare_per_person, has_cabin, is_mother, is_child",0.75598,0.00478
xgb,"title, fare_per_person, has_cabin, is_mother, women_children_first",0.75119,0.0
xgb,"title, fare_per_person, has_cabin, sex_pclass, is_child",0.76315,0.01195
xgb,"title, fare_per_person, has_cabin, sex_pclass, women_children_first",0.77033,0.01913
xgb,"title, fare_per_person, has_cabin, is_child, women_children_first",0.75837,0.00717
xgb,"title, fare_per_person, is_mother, sex_pclass, is_child",0.76794,0.01674
xgb,"title, fare_per_person, is_mother, sex_pclass, women_children_first",0.76794,0.01674
xgb,"title, fare_per_person, is_mother, is_child, women_children_first",0.76555,0.01435
xgb,"title, fare_per_person, sex_pclass, is_child, women_children_first",0.76794,0.01674
xgb,"title, deck, has_cabin, is_mother, sex_pclass",0.77511,0.02391
xgb,"title, deck, has_cabin, is_mother, is_child",0.77511,0.02391
xgb,"title, deck, has_cabin, is_mother, women_children_first",0.77272,0.02152
xgb,"title, deck, has_cabin, sex_pclass, is_child",0.78468,0.03349
xgb,"title, deck, has_cabin, sex_pclass, women_children_first",0.78468,0.03349
xgb,"title, deck, has_cabin, is_child, women_children_first",0.78229,0.0311
xgb,"title, deck, is_mother, sex_pclass, is_child",0.77511,0.02391
xgb,"title, deck, is_mother, sex_pclass, women_children_first",0.77511,0.02391
xgb,"title, deck, is_mother, is_child, women_children_first",0.77272,0.02152
xgb,"title, deck, sex_pclass, is_child, women_children_first",0.78229,0.0311
xgb,"title, has_cabin, is_mother, sex_pclass, is_child",0.7799,0.02871
xgb,"title, has_cabin, is_mother, sex_pclass, women_children_first",0.7799,0.02871
xgb,"title, has_cabin, is_mother, is_child, women_children_first",0.77751,0.02632
xgb,"title, has_cabin, sex_pclass, is_child, women_children_first",0.78947,0.03827
xgb,"title, is_mother, sex_pclass, is_child, women_children_first",0.77751,0.02632
xgb,"family_size, is_alone, age_group, fare_per_person, deck",0.76315,0.01195
xgb,"family_size, is_alone, age_group, fare_per_person, has_cabin",0.75119,0.0
xgb,"family_size, is_alone, age_group, fare_per_person, is_mother",0.76076,0.00956
xgb,"family_size, is_alone, age_group, fare_per_person, sex_pclass",0.76076,0.00956
xgb,"family_size, is_alone, age_group, fare_per_person, is_child",0.76315,0.01195
xgb,"family_size, is_alone, age_group, fare_per_person, women_children_first",0.76076,0.00956
xgb,"family_size, is_alone, age_group, deck, has_cabin",0.77033,0.01913
xgb,"family_size, is_alone, age_group, deck, is_mother",0.77272,0.02152
xgb,"family_size, is_alone, age_group, deck, sex_pclass",0.76794,0.01674
xgb,"family_size, is_alone, age_group, deck, is_child",0.77033,0.01913
xgb,"family_size, is_alone, age_group, deck, women_children_first",0.76315,0.01195
xgb,"family_size, is_alone, age_group, has_cabin, is_mother",0.76794,0.01674
xgb,"family_size, is_alone, age_group, has_cabin, sex_pclass",0.76076,0.00956
xgb,"family_size, is_alone, age_group, has_cabin, is_child",0.76076,0.00956
xgb,"family_size, is_alone, age_group, has_cabin, women_children_first",0.76076,0.00956
xgb,"family_size, is_alone, age_group, is_mother, sex_pclass",0.77751,0.02632
xgb,"family_size, is_alone, age_group, is_mother, is_child",0.7799,0.02871
xgb,"family_size, is_alone, age_group, is_mother, women_children_first",0.76794,0.01674
xgb,"family_size, is_alone, age_group, sex_pclass, is_child",0.77272,0.02152
xgb,"family_size, is_alone, age_group, sex_pclass, women_children_first",0.77272,0.02152
xgb,"family_size, is_alone, age_group, is_child, women_children_first",0.77272,0.02152
xgb,"family_size, is_alone, fare_per_person, deck, has_cabin",0.76315,0.01195
xgb,"family_size, is_alone, fare_per_person, deck, is_mother",0.76315,0.01195
xgb,"family_size, is_alone, fare_per_person, deck, sex_pclass",0.76315,0.01195
xgb,"family_size, is_alone, fare_per_person, deck, is_child",0.76555,0.01435
xgb,"family_size, is_alone, fare_per_person, deck, women_children_first",0.76555,0.01435
xgb,"family_size, is_alone, fare_per_person, has_cabin, is_mother",0.76555,0.01435
xgb,"family_size, is_alone, fare_per_person, has_cabin, sex_pclass",0.76555,0.01435
xgb,"family_size, is_alone, fare_per_person, has_cabin, is_child",0.76555,0.01435
xgb,"family_size, is_alone, fare_per_person, has_cabin, women_children_first",0.76555,0.01435
xgb,"family_size, is_alone, fare_per_person, is_mother, sex_pclass",0.76076,0.00956
xgb,"family_size, is_alone, fare_per_person, is_mother, is_child",0.76555,0.01435
xgb,"family_size, is_alone, fare_per_person, is_mother, women_children_first",0.77511,0.02391
xgb,"family_size, is_alone, fare_per_person, sex_pclass, is_child",0.76794,0.01674
xgb,"family_size, is_alone, fare_per_person, sex_pclass, women_children_first",0.77511,0.02391
xgb,"family_size, is_alone, fare_per_person, is_child, women_children_first",0.77272,0.02152
xgb,"family_size, is_alone, deck, has_cabin, is_mother",0.76555,0.01435
xgb,"family_size, is_alone, deck, has_cabin, sex_pclass",0.76555,0.01435
xgb,"family_size, is_alone, deck, has_cabin, is_child",0.76076,0.00956
xgb,"family_size, is_alone, deck, has_cabin, women_children_first",0.77511,0.02391
xgb,"family_size, is_alone, deck, is_mother, sex_pclass",0.76555,0.01435
xgb,"family_size, is_alone, deck, is_mother, is_child",0.77033,0.01913
xgb,"family_size, is_alone, deck, is_mother, women_children_first",0.76555,0.01435
xgb,"family_size, is_alone, deck, sex_pclass, is_child",0.76794,0.01674
xgb,"family_size, is_alone, deck, sex_pclass, women_children_first",0.77511,0.02391
xgb,"family_size, is_alone, deck, is_child, women_children_first",0.76315,0.01195
xgb,"family_size, is_alone, has_cabin, is_mother, sex_pclass",0.75358,0.00239
xgb,"family_size, is_alone, has_cabin, is_mother, is_child",0.77033,0.01913
xgb,"family_size, is_alone, has_cabin, is_mother, women_children_first",0.76555,0.01435
xgb,"family_size, is_alone, has_cabin, sex_pclass, is_child",0.76076,0.00956
xgb,"family_size, is_alone, has_cabin, sex_pclass, women_children_first",0.77272,0.02152
xgb,"family_size, is_alone, has_cabin, is_child, women_children_first",0.76076,0.00956
xgb,"family_size, is_alone, is_mother, sex_pclass, is_child",0.77033,0.01913
xgb,"family_size, is_alone, is_mother, sex_pclass, women_children_first",0.77272,0.02152
xgb,"family_size, is_alone, is_mother, is_child, women_children_first",0.77511,0.02391
xgb,"family_size, is_alone, sex_pclass, is_child, women_children_first",0.77751,0.02632
xgb,"family_size, age_group, fare_per_person, deck, has_cabin",0.76315,0.01195
xgb,"family_size, age_group, fare_per_person, deck, is_mother",0.75837,0.00717
